valid_time_ist,period,avg_ghi,ALLSKY_SFC_SW_DWN,pred_residual,Bias_Corrected_GHI,GHI_clear,avg_tmp,avg_ugrd,avg_vgrd,avg_lcdc,avg_tcdc,Day_Ahead_Forecast,2hr_ahead_forecast
2025-06-13 10:30:00+05:30,noon,735.6550064086914,500.0,-134.12609376763183,601.5289126410596,844.434557521565,301.775,6.76125,3.39125,49.575,94.0375,679.3518022732266,561.1242485190604
2025-06-13 11:30:00+05:30,noon,750.5649871826172,618.38,-119.93760319807105,630.6273839845462,937.2069263807964,302.275,7.295,2.93125,66.4,86.3375,681.5667855758404,542.8485359741383
2025-06-13 12:30:00+05:30,noon,721.5974922180176,602.17,-112.76202537411751,608.8354668439001,961.0802932423414,302.5875,7.395,2.43875,68.6,89.425,632.0471369382485,526.6656555246389
2025-06-13 13:30:00+05:30,noon,652.0074977874756,607.25,-21.12559414134761,630.881903646128,914.2716775215084,302.975,6.82375,2.63125,69.275,91.55,559.8646752078556,569.9072935382303
2025-06-13 14:30:00+05:30,evening,586.9524955749512,578.92,-100.87609172774602,486.07640384720514,800.3026868413402,303.45,7.2,2.80375,74.2625,94.275,476.4462885224728,467.5762645080318
2025-06-13 15:30:00+05:30,evening,494.6700019836426,387.62,-127.94435279621888,366.7256491874237,628.0401851049988,303.2625,7.25,3.43625,68.8125,90.85,371.1186266586466,343.7187118954342
2025-06-13 16:30:00+05:30,evening,351.84249687194824,229.5,-91.85031150104908,259.9921853708992,412.2206266531072,303.175,7.23375,3.5175,60.175,77.525,208.33699626135345,250.11497517159432
2025-06-13 17:30:00+05:30,evening,156.24749851226807,76.9,-85.80653802629882,70.44096048596924,177.92049416275336,302.4,7.54375,3.83875,76.85,84.375,65.43517095464898,57.26039483862736
2025-06-14 06:30:00+05:30,morning,47.16000020503998,113.05,70.70836517738638,117.86836538242636,40.94928820805718,298.1375,7.09625,4.18,35.4625,96.175,116.21079053322606,
2025-06-14 07:30:00+05:30,morning,173.10500240325928,269.15,108.29515128774857,281.40015369100786,252.74761875697607,298.8625,8.57,4.64375,36.8875,96.575,263.2437390125812,
